name;origin;destination;length;oneway;harassmentRisk;geometry
Calle 37;(-75.5702078, 6.2377781);(-75.5708103, 6.2376147);76.24000000000001;True;0.9017777359596726;LINESTRING (-75.57020780000001 6.2377781, -75.5702553 6.2378092, -75.5703029 6.2378301, -75.570364 6.237841, -75.57041220000001 6.2378443, -75.570472 6.2378356, -75.5705138 6.2378243, -75.57055819999999 6.2378012, -75.5706065 6.2377654, -75.5706589 6.2377142, -75.57070589999999 6.2376732, -75.5707681 6.2376326, -75.57081030000001 6.2376147)
Vía Las Palmas;(-75.5684392, 6.2358803);(-75.5683826, 6.2357189);19.006;True;0.8671379893350151;LINESTRING (-75.5684392 6.2358803, -75.56838260000001 6.2357189)
Carrera 43A;(-75.5702944, 6.235748);(-75.5703094, 6.2352957);50.321;True;;LINESTRING (-75.57029439999999 6.235748, -75.5703094 6.2352957)
Metroplús;(-75.5702944, 6.235748);(-75.5702043, 6.2346424);123.34;True;;LINESTRING (-75.57029439999999 6.235748, -75.5702043 6.2346424)
Calle 37;(-75.571007, 6.2374442);(-75.5708445, 6.2373746);19.559;True;;LINESTRING (-75.57100699999999 6.2374442, -75.57084450000001 6.2373746)
Carrera 46;(-75.571007, 6.2374442);(-75.5712837, 6.2367584);82.163;True;;LINESTRING (-75.57100699999999 6.2374442, -75.5712837 6.2367584)
Calle 36;(-75.5735487, 6.2376459);(-75.5733859, 6.2375897);19.05;True;;LINESTRING (-75.5735487 6.2376459, -75.57338590000001 6.2375897)
Carrera 51;(-75.5735487, 6.2376459);(-75.573573, 6.2375839);7.399;True;;LINESTRING (-75.5735487 6.2376459, -75.573573 6.2375839)
Carrera 51;(-75.5733859, 6.2375897);(-75.5734113, 6.237525);7.723;True;;LINESTRING (-75.57338590000001 6.2375897, -75.5734113 6.237525)
Calle 36;(-75.5733859, 6.2375897);(-75.5728347, 6.2373917);64.784;True;;LINESTRING (-75.57338590000001 6.2375897, -75.5728347 6.2373917)
Carrera 50;(-75.5727729, 6.2373695);(-75.572482, 6.2380581);83.047;True;;LINESTRING (-75.5727729 6.2373695, -75.57248199999999 6.2380581)
Calle 36;(-75.5727729, 6.2373695);(-75.5720198, 6.2370657);89.86;True;;LINESTRING (-75.5727729 6.2373695, -75.57259190000001 6.2373045, -75.57201980000001 6.2370657)
Carrera 48;(-75.5720198, 6.2370657);(-75.5724721, 6.2359706);131.634;True;;LINESTRING (-75.57201980000001 6.2370657, -75.5724721 6.2359706)
Calle 36;(-75.5720198, 6.2370657);(-75.5712837, 6.2367584);88.25;True;;LINESTRING (-75.57201980000001 6.2370657, -75.5712837 6.2367584)
Carrera 46;(-75.5712837, 6.2367584);(-75.5717587, 6.2356611);132.832;False;;LINESTRING (-75.5712837 6.2367584, -75.5717587 6.2356611)
Calle 36;(-75.5712837, 6.2367584);(-75.5705764, 6.2364631);84.798;True;;LINESTRING (-75.5712837 6.2367584, -75.5706895 6.2365104, -75.57057639999999 6.2364631)
Carrera 45;(-75.5705764, 6.2364631);(-75.5707518, 6.2360441);50.464;False;;LINESTRING (-75.57057639999999 6.2364631, -75.5707518 6.2360441)
;(-75.5705764, 6.2364631);(-75.570461, 6.236768);36.224;False;;LINESTRING (-75.57057639999999 6.2364631, -75.57046099999999 6.236768)
Calle 36;(-75.5705764, 6.2364631);(-75.5704058, 6.2363322);24.224;True;;LINESTRING (-75.57057639999999 6.2364631, -75.5705091 6.23643, -75.57047129999999 6.2364056, -75.57044 6.2363761, -75.5704058 6.2363322)
Calle 37;(-75.5693933, 6.236825);(-75.5693089, 6.2367802);10.576;True;0.8671379893350151;LINESTRING (-75.5693933 6.236825, -75.5693089 6.2367802)
['Carrera 43A', 'Calle 36'];(-75.5693933, 6.236825);(-75.5701679, 6.2362918);169.507;True;0.8671379893350151;LINESTRING (-75.5693933 6.236825, -75.5693792 6.236488, -75.5693773 6.2362261, -75.56937979999999 6.2361896, -75.5693941 6.2361442, -75.5694199 6.2361084, -75.5694779 6.2360789, -75.5695576 6.236069, -75.5696542 6.2360722, -75.5697223 6.2360932, -75.5701679 6.2362918)
Carrera 42B;(-75.5683661, 6.2356717);(-75.5683263, 6.2351355);59.881;True;0.8671379893350151;LINESTRING (-75.56836610000001 6.2356717, -75.56835940000001 6.2354563, -75.56833659999999 6.2353244, -75.5683263 6.2351355)
Vía Las Palmas;(-75.5683661, 6.2356717);(-75.5678887, 6.2343491);156.35000000000002;True;0.8671379893350151;LINESTRING (-75.56836610000001 6.2356717, -75.5682353 6.235269, -75.56806570000001 6.2347698, -75.5678887 6.2343491)
;(-75.5692806, 6.2368483);(-75.5693089, 6.2367802);8.193;False;0.8671379893350151;LINESTRING (-75.5692806 6.2368483, -75.5693089 6.2367802)
Calle 37;(-75.5692806, 6.2368483);(-75.5695265, 6.2369772);30.729;True;0.8671379893350151;LINESTRING (-75.5692806 6.2368483, -75.5695032 6.2369653, -75.56952649999999 6.2369772)
Vía Las Palmas;(-75.5671754, 6.2333232);(-75.5659764, 6.2313551);258.336;True;0.7932642206297356;LINESTRING (-75.5671754 6.2333232, -75.5669522 6.2331041, -75.5667882 6.2329162, -75.5666964 6.2327808, -75.56616560000001 6.2318326, -75.5661054 6.231708, -75.5660501 6.2315835, -75.56600709999999 6.2314602, -75.5659764 6.2313551)
;(-75.5678887, 6.2343491);(-75.5676685, 6.2336651);81.641;True;0.8671379893350151;LINESTRING (-75.5678887 6.2343491, -75.5678728 6.2341066, -75.5678272 6.2339279, -75.56773870000001 6.2337679, -75.5676685 6.2336651)
Vía Las Palmas;(-75.5678887, 6.2343491);(-75.5674981, 6.2336889);85.65200000000002;True;0.8671379893350151;LINESTRING (-75.5678887 6.2343491, -75.56775380000001 6.2340463, -75.56766330000001 6.2339025, -75.56758550000001 6.2337972, -75.56749809999999 6.2336889)
Vía Las Palmas;(-75.5657642, 6.2306976);(-75.565673, 6.2313821);82.86599999999999;True;0.719390451924456;LINESTRING (-75.5657642 6.2306976, -75.5656649 6.2308177, -75.5656218 6.2309069, -75.565603 6.2309996, -75.5655972 6.2310748, -75.5655977 6.2311581, -75.5656125 6.2312359, -75.5656362 6.2313052, -75.565673 6.2313821)
;(-75.5657642, 6.2306976);(-75.5659691, 6.2308472);72.191;True;0.7932642206297356;LINESTRING (-75.5657642 6.2306976, -75.56570859999999 6.2308661, -75.565704 6.2309121, -75.5657077 6.2309499, -75.5657253 6.2309891, -75.56574980000001 6.2310139, -75.56578039999999 6.2310264, -75.565811 6.2310264, -75.56583689999999 6.2310199, -75.56585870000001 6.2310098, -75.56587450000001 6.2309895, -75.5659691 6.2308472)
Vía Las Palmas;(-75.565673, 6.2313821);(-75.5692806, 6.2368483);744.196;True;0.7932642206297356;LINESTRING (-75.565673 6.2313821, -75.5657581 6.2314995, -75.5661877 6.2320619, -75.5662688 6.232182, -75.5663034 6.2322429, -75.5665954 6.2327665, -75.5667174 6.2329512, -75.56681279999999 6.233066, -75.5669067 6.2331692, -75.5670683 6.2333256, -75.5673924 6.2336799, -75.5675044 6.2338172, -75.56760559999999 6.2339519, -75.5676787 6.2340699, -75.5677451 6.2341945, -75.5678169 6.2343452, -75.56790669999999 6.2345545, -75.5679858 6.2347811, -75.56814610000001 6.2352664, -75.56843240000001 6.2361016, -75.5684921 6.236245, -75.56857460000001 6.2363756, -75.568639 6.2364543, -75.5687281 6.2365356, -75.56882400000001 6.2366062, -75.5689534 6.2366869, -75.5692806 6.2368483)
Carrera 43A;(-75.5700766, 6.2346174);(-75.5700856, 6.2346892);8.046;True;0.8671379893350151;LINESTRING (-75.57007659999999 6.2346174, -75.5700856 6.2346892)
Calle 34;(-75.5700766, 6.2346174);(-75.5701067, 6.2345993);3.889;True;0.8671379893350151;LINESTRING (-75.57007659999999 6.2346174, -75.5701067 6.2345993)
Carrera 43A;(-75.5701679, 6.2362918);(-75.5701857, 6.2366264);37.258;True;0.8671379893350151;LINESTRING (-75.5701679 6.2362918, -75.5701857 6.2366264)
Carrera 43A;(-75.5700184, 6.23394);(-75.5700661, 6.2344953);61.971;True;0.8671379893350151;LINESTRING (-75.5700184 6.23394, -75.57006610000001 6.2344953)
Calle 33;(-75.5700184, 6.23394);(-75.5689682, 6.2336118);122.068;True;0.8671379893350151;LINESTRING (-75.5700184 6.23394, -75.5690484 6.2336143, -75.56900349999999 6.2336099, -75.5689682 6.2336118)
Carrera 43A;(-75.5702284, 6.2344999);(-75.5702214, 6.2343995);11.191;True;;LINESTRING (-75.5702284 6.2344999, -75.57022139999999 6.2343995)
Calle 34;(-75.5702284, 6.2344999);(-75.5704269, 6.2343891);25.671;True;;LINESTRING (-75.5702284 6.2344999, -75.5702916 6.2344423, -75.5703371 6.2344157, -75.5703828 6.2344017, -75.5704269 6.2343891)
Carrera 43A;(-75.5701944, 6.2340091);(-75.5699962, 6.2313507);296.424;True;;LINESTRING (-75.57019440000001 6.2340091, -75.5701767 6.233755, -75.57002730000001 6.2316619, -75.56999620000001 6.2313507)
Carrera 43A;(-75.5704058, 6.2363322);(-75.5703094, 6.2352957);115.786;True;;LINESTRING (-75.5704058 6.2363322, -75.5703647 6.2357424, -75.5703094 6.2352957)
Carrera 50;(-75.5735355, 6.2355418);(-75.5732765, 6.2361769);76.202;True;;LINESTRING (-75.57353550000001 6.2355418, -75.57327650000001 6.2361769)
Calle 34;(-75.5735355, 6.2355418);(-75.5736018, 6.2355699);7.967;True;;LINESTRING (-75.57353550000001 6.2355418, -75.57360180000001 6.2355699)
Calle 34;(-75.5740954, 6.2357812);(-75.5742528, 6.2358465);18.853;True;;LINESTRING (-75.5740954 6.2357812, -75.5742528 6.2358465)
Carrera 51;(-75.5740954, 6.2357812);(-75.5741215, 6.2357154);7.865;True;;LINESTRING (-75.5740954 6.2357812, -75.5741215 6.2357154)
Carrera 51;(-75.5742528, 6.2358465);(-75.5742758, 6.2357852);7.275;True;;LINESTRING (-75.5742528 6.2358465, -75.5742758 6.2357852)
Calle 34;(-75.5742528, 6.2358465);(-75.5747087, 6.2360471);55.164;True;;LINESTRING (-75.5742528 6.2358465, -75.5744917 6.2359636, -75.5747087 6.2360471)
Carrera 52;(-75.5747087, 6.2360471);(-75.5744734, 6.2366989);77.003;True;;LINESTRING (-75.5747087 6.2360471, -75.5744734 6.2366989)
Calle 34;(-75.5747087, 6.2360471);(-75.5754082, 6.2363162);82.909;True;;LINESTRING (-75.5747087 6.2360471, -75.5754082 6.2363162)
Calle 34;(-75.5754082, 6.2363162);(-75.5756448, 6.2364072);28.042;True;;LINESTRING (-75.5754082 6.2363162, -75.57564480000001 6.2364072)
Calle 34;(-75.5704269, 6.2343891);(-75.5713159, 6.2346913);104.307;True;;LINESTRING (-75.5704269 6.2343891, -75.5704971 6.2343908, -75.5705629 6.2344058, -75.5713159 6.2346913)
Carrera 45;(-75.5713159, 6.2346913);(-75.5714249, 6.2344294);31.516;True;;LINESTRING (-75.5713159 6.2346913, -75.5714249 6.2344294)
Calle 34;(-75.5713159, 6.2346913);(-75.5717491, 6.2348511);51.075;True;;LINESTRING (-75.5713159 6.2346913, -75.57174910000001 6.2348511)
Carrera 45;(-75.5713159, 6.2346913);(-75.5707518, 6.2360441);162.836;False;;LINESTRING (-75.5713159 6.2346913, -75.5709117 6.2356605, -75.5707518 6.2360441)
Calle 34;(-75.5717491, 6.2348511);(-75.5720319, 6.2349541);33.292;True;;LINESTRING (-75.57174910000001 6.2348511, -75.5720319 6.2349541)
Carrera 46;(-75.5720319, 6.2349541);(-75.5717587, 6.2356611);84.216;False;;LINESTRING (-75.5720319 6.2349541, -75.5717587 6.2356611)
Calle 34;(-75.5720319, 6.2349541);(-75.5727766, 6.2352178);87.384;True;;LINESTRING (-75.5720319 6.2349541, -75.5727766 6.2352178)
Calle 34;(-75.5727766, 6.2352178);(-75.5735355, 6.2355418);91.296;True;;LINESTRING (-75.5727766 6.2352178, -75.57353550000001 6.2355418)
Carrera 48;(-75.5727766, 6.2352178);(-75.5735046, 6.2334546);211.932;True;;LINESTRING (-75.5727766 6.2352178, -75.5733365 6.2338679, -75.57350460000001 6.2334546)
Calle 37;(-75.5708103, 6.2376147);(-75.5710621, 6.2375748);28.256;True;0.9017777359596726;LINESTRING (-75.57081030000001 6.2376147, -75.570877 6.2375968, -75.57091269999999 6.23759, -75.5709681 6.2375839, -75.57106210000001 6.2375748)
;(-75.5708103, 6.2376147);(-75.5708787, 6.2377074);13.663;False;0.9017777359596726;LINESTRING (-75.57081030000001 6.2376147, -75.5708412 6.2376908, -75.57087869999999 6.2377074)
;(-75.5708103, 6.2376147);(-75.5708078, 6.2374603);18.574;False;0.9017777359596726;LINESTRING (-75.57081030000001 6.2376147, -75.57077700000001 6.2375324, -75.5708078 6.2374603)
Carrera 46;(-75.5697379, 6.2411267);(-75.5697804, 6.2410269);12.051;True;0.9017777359596726;LINESTRING (-75.56973790000001 6.2411267, -75.5697804 6.2410269)
Calle 41;(-75.5697379, 6.2411267);(-75.569688, 6.2411105);5.802;True;0.9017777359596726;LINESTRING (-75.56973790000001 6.2411267, -75.569688 6.2411105)
Calle 38;(-75.5721184, 6.2389185);(-75.5721985, 6.2388948);9.238;True;;LINESTRING (-75.57211839999999 6.2389185, -75.5721985 6.2388948)
Carrera 50;(-75.5721184, 6.2389185);(-75.5717648, 6.2397717);102.608;True;0.9017777359596726;LINESTRING (-75.57211839999999 6.2389185, -75.5717648 6.2397717)
Carrera 51;(-75.5728405, 6.2390638);(-75.5730433, 6.2385158);64.927;True;;LINESTRING (-75.5728405 6.2390638, -75.57304329999999 6.2385158)
Calle 38;(-75.5728405, 6.2390638);(-75.5729895, 6.2391141);17.394;True;;LINESTRING (-75.5728405 6.2390638, -75.57298950000001 6.2391141)
Carrera 51;(-75.5729895, 6.2391141);(-75.5731937, 6.238578);63.742;True;;LINESTRING (-75.57298950000001 6.2391141, -75.5731937 6.238578)
Calle 38;(-75.5729895, 6.2391141);(-75.5735318, 6.2392972);63.307;True;;LINESTRING (-75.57298950000001 6.2391141, -75.5735318 6.2392972)
Carrera 48;(-75.5713546, 6.2386682);(-75.5716947, 6.2378594);97.476;True;0.9017777359596726;LINESTRING (-75.57135460000001 6.2386682, -75.57169469999999 6.2378594)
Calle 38;(-75.5713546, 6.2386682);(-75.5721184, 6.2389185);90.185;True;0.9017777359596726;LINESTRING (-75.57135460000001 6.2386682, -75.5719879 6.2389212, -75.57201670000001 6.2389293, -75.5720518 6.2389327, -75.5720838 6.2389272, -75.57211839999999 6.2389185)
Calle 40;(-75.5699835, 6.2400451);(-75.5692174, 6.2397458);90.987;False;0.9017777359596726;LINESTRING (-75.56998350000001 6.2400451, -75.5692174 6.2397458)
Carrera 46;(-75.5699835, 6.2400451);(-75.5696006, 6.2409248);106.601;True;0.9017777359596726;LINESTRING (-75.56998350000001 6.2400451, -75.56987359999999 6.2402872, -75.5697416 6.2405785, -75.5696006 6.2409248)
Calle 41;(-75.5695439, 6.2410637);(-75.5695914, 6.2410975);6.457;True;0.9017777359596726;LINESTRING (-75.5695439 6.2410637, -75.56959139999999 6.2410975)
Carrera 46;(-75.5695439, 6.2410637);(-75.5693529, 6.2415325);56.241;True;0.9017777359596726;LINESTRING (-75.5695439 6.2410637, -75.5693529 6.2415325)
Carrera 46;(-75.5703129, 6.2383864);(-75.5702357, 6.2391475);85.16799999999999;True;0.9017777359596726;LINESTRING (-75.5703129 6.2383864, -75.5703111 6.238531, -75.5703015 6.2386653, -75.5702848 6.2388139, -75.5702622 6.238975, -75.5702357 6.2391475)
Calle 39;(-75.5702357, 6.2391475);(-75.5695825, 6.2388792);78.123;False;0.9017777359596726;LINESTRING (-75.5702357 6.2391475, -75.5695825 6.2388792)
Carrera 46;(-75.5702357, 6.2391475);(-75.5699835, 6.2400451);103.679;True;0.9017777359596726;LINESTRING (-75.5702357 6.2391475, -75.57017740000001 6.2393959, -75.5701351 6.2395569, -75.56998350000001 6.2400451)
Carrera 38;(-75.5699179, 6.2380828);(-75.569376, 6.2378488);65.307;False;0.8844578626473438;LINESTRING (-75.56991789999999 6.2380828, -75.56937600000001 6.2378488)
Carrera 45;(-75.5699179, 6.2380828);(-75.5695825, 6.2388792);96.003;True;0.9017777359596726;LINESTRING (-75.56991789999999 6.2380828, -75.5697641 6.2384481, -75.5695825 6.2388792)
Calle 39;(-75.5695825, 6.2388792);(-75.5690207, 6.2386573);66.822;False;0.8844578626473438;LINESTRING (-75.5695825 6.2388792, -75.5690207 6.2386573)
Calle 39;(-75.5695825, 6.2388792);(-75.5702357, 6.2391475);78.123;False;0.9017777359596726;LINESTRING (-75.5695825 6.2388792, -75.5702357 6.2391475)
Carrera 45;(-75.5695825, 6.2388792);(-75.5692174, 6.2397458);104.471;True;0.9017777359596726;LINESTRING (-75.5695825 6.2388792, -75.5692174 6.2397458)
Calle 40;(-75.5692174, 6.2397458);(-75.5699835, 6.2400451);90.987;False;0.9017777359596726;LINESTRING (-75.5692174 6.2397458, -75.56998350000001 6.2400451)
Calle 40;(-75.5692174, 6.2397458);(-75.5686448, 6.2395245);67.908;False;0.8844578626473438;LINESTRING (-75.5692174 6.2397458, -75.5686448 6.2395245)
Carrera 45;(-75.5692174, 6.2397458);(-75.5688008, 6.2407399);119.747;True;0.8633702749857538;LINESTRING (-75.5692174 6.2397458, -75.56904350000001 6.2401591, -75.5689366 6.2404149, -75.56882280000001 6.2406874, -75.56880080000001 6.2407399)
Calle 41;(-75.5688008, 6.2407399);(-75.5695439, 6.2410637);89.684;True;0.8633702749857538;LINESTRING (-75.56880080000001 6.2407399, -75.5695439 6.2410637)
Carrera 45;(-75.5688008, 6.2407399);(-75.5686388, 6.2411278);46.702;True;0.8633702749857538;LINESTRING (-75.56880080000001 6.2407399, -75.5686388 6.2411278)
Carrera 48;(-75.5762118, 6.2128694);(-75.5761366, 6.2136789);90.395;True;0.5265393126661695;LINESTRING (-75.5762118 6.2128694, -75.5761366 6.2136789)
Glorieta Industriales/Las Vegas;(-75.5762118, 6.2128694);(-75.5760715, 6.2129069);16.117;True;0.5265393126661695;LINESTRING (-75.5762118 6.2128694, -75.5761413 6.2128819, -75.5760715 6.2129069)
Carrera 46;(-75.5760715, 6.2129069);(-75.5760093, 6.2128226);11.625;True;0.5265393126661695;LINESTRING (-75.5760715 6.2129069, -75.5760093 6.2128226)
Glorieta Industriales/Las Vegas;(-75.5760715, 6.2129069);(-75.5759408, 6.2130018);17.976;True;0.5265393126661695;LINESTRING (-75.5760715 6.2129069, -75.5760015 6.212948, -75.5759408 6.2130018)
Calle 10;(-75.5759408, 6.2130018);(-75.5758293, 6.2130107);12.365;True;0.5265393126661695;LINESTRING (-75.5759408 6.2130018, -75.5758293 6.2130107)
Glorieta Industriales/Las Vegas;(-75.5759408, 6.2130018);(-75.5758369, 6.2133503);41.687;True;0.5265393126661695;LINESTRING (-75.5759408 6.2130018, -75.5758707 6.2131055, -75.575835 6.2132253, -75.5758369 6.2133503)
Glorieta Industriales/Las Vegas;(-75.5758369, 6.2133503);(-75.5759173, 6.2135334);22.381;True;0.5265393126661695;LINESTRING (-75.5758369 6.2133503, -75.5758658 6.2134467, -75.5759173 6.2135334)
;(-75.5759173, 6.2135334);(-75.5761017, 6.2140548);61.551;True;0.5265393126661695;LINESTRING (-75.5759173 6.2135334, -75.57596580000001 6.2136372, -75.5760101 6.2137547, -75.5761017 6.2140548)
Glorieta Industriales/Las Vegas;(-75.5759173, 6.2135334);(-75.5761366, 6.2136789);29.547;True;0.5265393126661695;LINESTRING (-75.5759173 6.2135334, -75.5760128 6.213623, -75.5761366 6.2136789)
Carrera 48;(-75.5761366, 6.2136789);(-75.5761288, 6.2137628);9.369;True;0.5265393126661695;LINESTRING (-75.5761366 6.2136789, -75.57612880000001 6.2137628)
Glorieta Industriales/Las Vegas;(-75.5761366, 6.2136789);(-75.5762079, 6.2136928);8.032;True;0.5265393126661695;LINESTRING (-75.5761366 6.2136789, -75.5762079 6.2136928)
Carrera 48;(-75.5762855, 6.2136928);(-75.5763432, 6.2128797);90.637;True;0.5265393126661695;LINESTRING (-75.5762855 6.2136928, -75.5763432 6.2128797)
Glorieta Industriales/Las Vegas;(-75.5762855, 6.2136928);(-75.5764998, 6.213608);25.764000000000003;True;0.5265393126661695;LINESTRING (-75.5762855 6.2136928, -75.5764018 6.2136647, -75.57649979999999 6.213608)
;(-75.5765052, 6.2136049);(-75.5775045, 6.2135995);112.943;True;0.5265393126661695;LINESTRING (-75.5765052 6.2136049, -75.5766191 6.2135482, -75.5767294 6.2135285, -75.57684380000001 6.2135314, -75.57722889999999 6.2136027, -75.5772837 6.2136085, -75.5773497 6.2136067, -75.5775045 6.2135995)
Glorieta Industriales/Las Vegas;(-75.5765052, 6.2136049);(-75.5766309, 6.2131243);59.123000000000005;True;0.5265393126661695;LINESTRING (-75.5765052 6.2136049, -75.5765686 6.2135426, -75.5766172 6.2134683, -75.5766488 6.2133855, -75.5766619 6.2132978, -75.5766558 6.2132094, -75.5766309 6.2131243)
Calle 7;(-75.5767243, 6.2087648);(-75.5781084, 6.2088775);153.515;False;0.5265393126661695;LINESTRING (-75.5767243 6.2087648, -75.5781084 6.2088775)
Carrera 48;(-75.5767243, 6.2087648);(-75.5769309, 6.2069311);205.19;True;0.5265393126661695;LINESTRING (-75.5767243 6.2087648, -75.57684380000001 6.2076013, -75.57693089999999 6.2069311)
Carrera 48;(-75.576379, 6.2124535);(-75.576421, 6.2119642);54.605;True;0.5265393126661695;LINESTRING (-75.576379 6.2124535, -75.576421 6.2119642)
Carrera 48;(-75.5761478, 6.2149621);(-75.5761663, 6.2147923);18.991;True;0.6968386510005923;LINESTRING (-75.5761478 6.2149621, -75.5761663 6.2147923)
Calle 14;(-75.5761478, 6.2149621);(-75.5760861, 6.2149568);6.846;True;0.8671379893350151;LINESTRING (-75.5761478 6.2149621, -75.5760861 6.2149568)
Carrera 48;(-75.5758734, 6.2173736);(-75.5759033, 6.2171151);28.933;True;0.8671379893350151;LINESTRING (-75.57587340000001 6.2173736, -75.57590329999999 6.2171151)
;(-75.5758734, 6.2173736);(-75.5758309, 6.2172865);11.828;True;0.8671379893350151;LINESTRING (-75.57587340000001 6.2173736, -75.5758695 6.217326, -75.5758625 6.2173063, -75.57584230000001 6.21729, -75.5758309 6.2172865)
Carrera 48;(-75.5761017, 6.2140548);(-75.5760837, 6.2143035);27.726;True;0.5265393126661695;LINESTRING (-75.5761017 6.2140548, -75.5760837 6.2143035)
Carrera 48;(-75.5760837, 6.2143035);(-75.5760354, 6.2147802);53.275;True;0.5265393126661695;LINESTRING (-75.5760837 6.2143035, -75.57603539999999 6.2147802)
Calle 14;(-75.5760182, 6.2149508);(-75.575412, 6.2148919);67.33;False;0.8671379893350151;LINESTRING (-75.57601819999999 6.2149508, -75.575412 6.2148919)
Carrera 48;(-75.5760182, 6.2149508);(-75.5760046, 6.215086);15.109;True;0.8671379893350151;LINESTRING (-75.57601819999999 6.2149508, -75.5760166 6.2149667, -75.5760046 6.215086)
Calle 10;(-75.5752628, 6.2128319);(-75.5748796, 6.212556);52.302;True;0.5265393126661695;LINESTRING (-75.5752628 6.2128319, -75.5748796 6.212556)
Calle 7;(-75.5752933, 6.2091697);(-75.5753555, 6.2091489);7.254;True;0.5265393126661695;LINESTRING (-75.5752933 6.2091697, -75.5753555 6.2091489)
Calle 7;(-75.5752933, 6.2091697);(-75.5752223, 6.209193);8.265;False;0.5265393126661695;LINESTRING (-75.5752933 6.2091697, -75.57522229999999 6.209193)
Carrera 46;(-75.5752933, 6.2091697);(-75.5756897, 6.2110167);212.32100000000003;True;0.5265393126661695;LINESTRING (-75.5752933 6.2091697, -75.5754506 6.2096425, -75.5755731 6.2099672, -75.57563089999999 6.210163, -75.5756738 6.2103848, -75.5757081 6.2106237, -75.5756897 6.2110167)
;(-75.5756897, 6.2110167);(-75.5759957, 6.2110321);33.869;False;0.5265393126661695;LINESTRING (-75.5756897 6.2110167, -75.57599570000001 6.2110321)
['Carrera 45', 'Calle 8'];(-75.5756897, 6.2110167);(-75.5751818, 6.210773);75.10900000000001;False;0.5265393126661695;LINESTRING (-75.5756897 6.2110167, -75.57558280000001 6.2110501, -75.5755171 6.2110541, -75.5754487 6.2110248, -75.5753146 6.2109888, -75.5752529 6.2109648, -75.5751973 6.2109218, -75.5751788 6.2108242, -75.5751818 6.210773)
Carrera 46;(-75.5756897, 6.2110167);(-75.5756441, 6.2115281);57.106;True;0.5265393126661695;LINESTRING (-75.5756897 6.2110167, -75.575648 6.2114258, -75.57564410000001 6.2115281)
;(-75.5756011, 6.2123175);(-75.5759067, 6.2125844);78.23;True;0.5265393126661695;LINESTRING (-75.5756011 6.2123175, -75.5756342 6.2124961, -75.5756593 6.2125885, -75.57569719999999 6.2126778, -75.57574289999999 6.2127341, -75.5758045 6.2127373, -75.57585659999999 6.2127121, -75.575885 6.2126618, -75.5759067 6.2125844)
Carrera 46;(-75.5756011, 6.2123175);(-75.5752628, 6.2128319);69.087;True;0.5265393126661695;LINESTRING (-75.5756011 6.2123175, -75.5754957 6.2125487, -75.5754038 6.212688, -75.5752628 6.2128319)
Carrera 46;(-75.5759067, 6.2125844);(-75.5758911, 6.2120138);63.581;True;0.5265393126661695;LINESTRING (-75.5759067 6.2125844, -75.5758927 6.2124266, -75.575881 6.2122316, -75.57589110000001 6.2120138)
Carrera 46;(-75.5755663, 6.2090787);(-75.5755493, 6.2090223);6.547;True;0.5265393126661695;LINESTRING (-75.57556630000001 6.2090787, -75.57554930000001 6.2090223)
Calle 7;(-75.5755663, 6.2090787);(-75.5756183, 6.2090614);6.062;False;0.5265393126661695;LINESTRING (-75.57556630000001 6.2090787, -75.5756183 6.2090614)
Carrera 46;(-75.575958, 6.2113541);(-75.5759957, 6.2110321);36.047;True;0.5265393126661695;LINESTRING (-75.575958 6.2113541, -75.57599570000001 6.2110321)
['Carrera 49', 'Calle 11'];(-75.5773175, 6.2138568);(-75.5773973, 6.214119);31.101000000000003;True;0.5265393126661695;LINESTRING (-75.57731750000001 6.2138568, -75.5773628 6.2139296, -75.5773901 6.2140099, -75.5773973 6.214119)
;(-75.5773175, 6.2138568);(-75.5774065, 6.2132968);77.25399999999999;False;0.5265393126661695;LINESTRING (-75.57731750000001 6.2138568, -75.57747310000001 6.2137193, -75.5774933 6.2136969, -75.57750559999999 6.2136714, -75.5775337 6.2134609, -75.57753289999999 6.2134324, -75.5775261 6.213409, -75.5775098 6.2133856, -75.5774065 6.2132968)
Carrera 43C;(-75.5716168, 6.2121028);(-75.5719919, 6.2111787);110.806;True;0.5265393126661695;LINESTRING (-75.5716168 6.2121028, -75.5719919 6.2111787)
Calle 10A;(-75.5716168, 6.2121028);(-75.5720978, 6.2122939);57.259;True;0.5265393126661695;LINESTRING (-75.5716168 6.2121028, -75.571861 6.2121998, -75.57209779999999 6.2122939)
Calle 11;(-75.574197, 6.2129348);(-75.5754116, 6.21319);139.316;True;0.5265393126661695;LINESTRING (-75.574197 6.2129348, -75.5744373 6.2130621, -75.57457170000001 6.2131059, -75.5746687 6.2131307, -75.5747973 6.2131505, -75.5750857 6.2131564, -75.57526919999999 6.2131699, -75.5754116 6.21319)
['Calle 11', 'Calle 10'];(-75.574197, 6.2129348);(-75.5763022, 6.2133439);237.634;True;0.5265393126661695;LINESTRING (-75.574197 6.2129348, -75.574534 6.2130107, -75.5747294 6.2130582, -75.5748478 6.2130727, -75.5751126 6.2130851, -75.5753046 6.21311, -75.57550310000001 6.2131539, -75.57581329999999 6.2132304, -75.5763022 6.2133439)
;(-75.5754116, 6.21319);(-75.5760837, 6.2143035);146.306;True;0.5265393126661695;LINESTRING (-75.5754116 6.21319, -75.57565200000001 6.2134587, -75.57584110000001 6.2137253, -75.5760088 6.21404, -75.5760837 6.2143035)
